,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,BaroPress,airRH,airT,date,CRNS,Bare
19059,19059,2024-08-01 02:30:00,11294.0,0.0094097071678826,106.27323275406654,2571.6979276955008,0.0625078368221114,2511.9583318625555,0.063873291015625,4.404089023646076e-06,795.5,0.06,0.06,0.0268700576850888,0.019,24.8,795.5,25.2,20.2,2024-08-01,0.063873291015625,990.7965004721528
19060,19060,2024-08-01 03:00:00,11534.0,0.0093112937200165,107.39646176667088,2653.118644293547,0.0483650881940591,2583.688989161907,0.053741455078125,4.976351099853865e-06,796.1,0.06,0.06,0.0268700576850888,0.019,23.9,796.1,33.6,17.4,2024-08-01,0.053741455078125,990.7965004721528
19061,19061,2024-08-01 03:30:00,11356.0,0.0093839850685151,106.56453443805776,2605.754561068637,0.0563744731307988,2543.703338963357,0.059234619140625,4.5174163513957845e-06,796.6,0.06,0.06,0.0268700576850888,0.019,23.3,796.6,32.0,16.6,2024-08-01,0.059234619140625,990.7965004721528
19062,19062,2024-08-01 04:00:00,11434.0,0.0093519226489965,106.9298835686264,2632.799530661292,0.0517303725955433,2564.905831138095,0.056304931640625,4.901898216486058e-06,796.8,0.06,0.06,0.0268700576850888,0.019,22.6,796.8,39.2,14.6,2024-08-01,0.056304931640625,990.7965004721528
19063,19063,2024-08-01 04:30:00,11140.0,0.0094745240947639,105.54619841567008,2582.3321708120616,0.0605571775449111,2506.240533105126,0.064727783203125,5.622382941171524e-06,797.2,0.06,0.06,0.0268700576850888,0.019,22.3,797.2,48.4,13.4,2024-08-01,0.064727783203125,990.7965004721528
19064,19064,2024-08-01 05:00:00,11286.0,0.0094130415787484,106.23558725775464,2609.0854617088303,0.0557919849837573,2539.942145272155,0.059783935546875,5.041184848433488e-06,797.5,0.06,0.06,0.0268700576850888,0.019,21.7,797.5,45.6,12.6,2024-08-01,0.059783935546875,990.7965004721528
19065,19065,2024-08-01 05:30:00,10870.0,0.0095914712191193,104.25929215182693,2520.110883191252,0.0724607218963614,2451.6674650117,0.073455810546875,5.169831247985726e-06,797.8,0.058,0.058,0.0240416305603426,0.017,21.4,797.8,50.4,11.4,2024-08-01,0.073455810546875,990.7965004721528
19066,19066,2024-08-01 06:00:00,10972.0,0.0095467840868928,104.747315001388,2537.928910580621,0.0689277886127159,2476.474719900049,0.069366455078125,4.595405553765089e-06,797.9,0.058,0.058,0.0240416305603426,0.017,21.1,797.9,44.8,11.4,2024-08-01,0.069366455078125,990.7965004721528
19067,19067,2024-08-01 06:30:00,11244.0,0.009430605579375,106.03772913449252,2620.1333013999083,0.0538813536318272,2550.9600796401924,0.058197021484375,5.021582259819427e-06,798.1,0.058,0.058,0.0240416305603426,0.017,20.4,798.1,52.8,10.2,2024-08-01,0.058197021484375,990.7965004721528
19068,19068,2024-08-01 07:00:00,11200.0,0.0094491118252306,105.83005244258362,2608.8601648509007,0.05583128870566,2542.82766923584,0.059356689453125,4.808914137854135e-06,798.2,0.058,0.058,0.0240416305603426,0.017,20.1,798.2,53.2,9.4,2024-08-01,0.059356689453125,990.7965004721528
19069,19069,2024-08-01 07:30:00,11218.0,0.0094415279290227,105.9150603077768,2614.007195431312,0.0549367859984395,2546.9143565613977,0.058807373046875,4.878295086254619e-06,798.2,0.058,0.058,0.0240416305603426,0.017,19.8,798.2,56.8,8.6,2024-08-01,0.058807373046875,990.7965004721528
19070,19070,2024-08-01 08:00:00,11320.0,0.0093988947549614,106.39548862616309,2629.702051636228,0.052252546968029,2562.972604302892,0.056549072265625,4.821473721951877e-06,798.2,0.058,0.058,0.0240416305603426,0.017,19.5,798.2,57.6,8.2,2024-08-01,0.056549072265625,990.7965004721528
19071,19071,2024-08-01 08:30:00,11182.0,0.0094567140261141,105.74497624000868,2598.618939040428,0.0576325145149667,2533.571152674864,0.060699462890625,4.754508809146988e-06,798.3,0.058,0.058,0.0240416305603426,0.017,19.2,798.3,56.8,8.2,2024-08-01,0.060699462890625,990.7965004721528
19072,19072,2024-08-01 09:00:00,11378.0,0.0093749084486067,106.66770832824712,2645.262089262879,0.0496540768097573,2577.980019239368,0.054534912109375,4.833102857260642e-06,798.3,0.058,0.058,0.0240416305603426,0.017,19.2,798.3,60.8,7.4,2024-08-01,0.054534912109375,990.7965004721528
19073,19073,2024-08-01 09:30:00,10928.0,0.0095659841474172,104.53707476297583,2552.78898356452,0.0660593901689422,2487.4521928542026,0.067657470703125,4.864176172653352e-06,798.3,0.058,0.058,0.0240416305603426,0.017,18.9,798.3,62.8,7.0,2024-08-01,0.067657470703125,990.7965004721528
19074,19074,2024-08-01 10:00:00,11076.0,0.009501857794816,105.24257693538296,2588.364636430802,0.0594651593024231,2522.9757938789926,0.062225341796875,4.799508955408776e-06,798.4,0.058,0.058,0.0240416305603426,0.017,18.5,798.4,63.6,6.6,2024-08-01,0.062225341796875,990.7965004721528
19075,19075,2024-08-01 10:30:00,11178.0,0.0094584058973194,105.72606112023658,2612.399874846662,0.055215357882969,2548.0639436208453,0.058624267578125,4.67573090853602e-06,798.5,0.058,0.058,0.0240416305603426,0.017,18.2,798.5,63.6,6.2,2024-08-01,0.058624267578125,990.7965004721528
19076,19076,2024-08-01 11:00:00,10950.0,0.0095563696513499,104.64224768228176,2551.910445508252,0.0662270488999175,2479.048631732703,0.068939208984375,5.442784907177389e-06,798.7,0.056,0.056,0.0212132034355964,0.015,18.2,798.7,76.0,5.8,2024-08-01,0.068939208984375,990.7965004721528
19077,19077,2024-08-01 11:30:00,11010.0,0.0095302949243049,104.9285471165974,2565.079369696952,0.0637387000835012,2498.080834646358,0.066009521484375,4.96666719043008e-06,799.0,0.056,0.056,0.0212132034355964,0.015,17.9,799.0,71.2,5.4,2024-08-01,0.066009521484375,990.7965004721528
19078,19078,2024-08-01 12:00:00,11336.0,0.0093922594595668,106.47065323364932,2652.3562657067587,0.0484895026533364,2584.83641314475,0.053619384765625,4.837318267719585e-06,799.3,0.056,0.056,0.0212132034355964,0.015,17.6,799.3,71.2,5.0,2024-08-01,0.053619384765625,990.7965004721528
19079,19079,2024-08-01 12:30:00,10944.0,0.0095589889112734,104.61357464497615,2586.3177171685384,0.0598345346080032,2519.3980482916936,0.062774658203125,4.918846103692387e-06,799.6,0.056,0.056,0.0212132034355964,0.015,17.6,799.6,72.4,5.0,2024-08-01,0.062774658203125,990.7965004721528
19080,19080,2024-08-01 13:00:00,10696.0,0.0096691723813372,103.42146779078315,2533.5001102654483,0.0697962443093806,2467.688514260156,0.070770263671875,4.938764565764741e-06,799.9,0.056,0.056,0.0212132034355964,0.015,17.3,799.9,70.8,5.4,2024-08-01,0.070770263671875,990.7965004721528
19081,19081,2024-08-01 13:30:00,10878.0,0.0095879436459146,104.29765098025938,2583.869752967343,0.0602778499182583,2516.994818751297,0.063140869140625,4.920251319066859e-06,800.3,0.056,0.056,0.0212132034355964,0.015,17.3,800.3,65.2,6.6,2024-08-01,0.063140869140625,990.7965004721528
19082,19082,2024-08-01 14:00:00,10936.0,0.0095624846103887,104.57533169921098,2611.623939037154,0.0553500867087108,2535.9460487178803,0.060333251953125,5.526310049176376e-06,800.6,0.056,0.056,0.0212132034355964,0.015,17.0,800.6,59.6,9.8,2024-08-01,0.060333251953125,990.7965004721528
19083,19083,2024-08-01 14:30:00,10546.0,0.0097376938535484,102.69371937952194,2519.4314227368577,0.072597520205959,2449.071340350528,0.073883056640625,5.320239011286827e-06,800.8,0.056,0.056,0.0212132034355964,0.015,17.0,800.8,43.6,14.2,2024-08-01,0.073883056640625,990.7965004721528
19084,19084,2024-08-01 15:00:00,10590.0,0.0097174434048634,102.90772565750348,2517.6321781943666,0.0729605179029425,2452.5206645867074,0.073272705078125,4.916446935281593e-06,800.8,0.056,0.056,0.0212132034355964,0.015,17.3,800.8,34.0,17.0,2024-08-01,0.073272705078125,990.7965004721528
19085,19085,2024-08-01 15:30:00,10858.0,0.0095967698869863,104.20172743289817,2595.874632228119,0.0581200913600809,2519.6918197208283,0.062713623046875,5.599068954255682e-06,800.7,0.056,0.056,0.0212132034355964,0.015,17.9,800.7,35.2,18.6,2024-08-01,0.062713623046875,990.7965004721528
19086,19086,2024-08-01 16:00:00,10656.0,0.0096873032286516,103.22790320451152,2553.109410719342,0.0659982997933232,2469.2191684363283,0.070526123046875,6.291555748065822e-06,800.5,0.056,0.056,0.0212132034355964,0.015,18.2,800.5,36.0,20.2,2024-08-01,0.070526123046875,990.7965004721528
19087,19087,2024-08-01 16:30:00,10870.0,0.0095914712191193,104.25929215182693,2603.3281186914146,0.0568006970387566,2518.807466300947,0.062835693359375,6.214040919883193e-06,800.5,0.056,0.056,0.0212132034355964,0.015,19.2,800.5,32.4,21.8,2024-08-01,0.062835693359375,990.7965004721528
19088,19088,2024-08-01 17:00:00,10590.0,0.0097174434048634,102.90772565750348,2504.988089408876,0.0755425284166347,2436.3925692286143,0.076019287109375,5.213804321968377e-06,800.4,0.056,0.056,0.0212132034355964,0.015,20.1,800.4,24.8,23.4,2024-08-01,0.076019287109375,990.7965004721528
19089,19089,2024-08-01 17:30:00,10820.0,0.0096136071156716,104.01922899156676,2566.0208998941443,0.0635628051919042,2485.6868004328608,0.067901611328125,5.984939487481745e-06,800.2,0.058,0.058,0.0240416305603426,0.017,21.4,800.2,26.0,25.0,2024-08-01,0.067901611328125,990.7965004721528
19090,19090,2024-08-01 18:00:00,10848.0,0.0096011921580321,104.15373253033228,2540.131759842183,0.068498171587496,2482.0916751793,0.068511962890625,4.3302847892124745e-06,799.9,0.058,0.058,0.0240416305603426,0.017,22.9,799.9,17.2,26.6,2024-08-01,0.068511962890625,990.7965004721528
19091,19091,2024-08-01 18:30:00,11104.0,0.009489870225014,105.37551897855592,2623.339126786881,0.0533329913766892,2543.5148457430864,0.059295654296875,5.811750732302382e-06,799.8,0.058,0.058,0.0240416305603426,0.017,24.5,799.8,21.6,27.8,2024-08-01,0.059295654296875,990.7965004721528
19092,19092,2024-08-01 19:00:00,10924.0,0.0095677353573445,104.51794104363135,2578.413011354122,0.0612722434117805,2496.8259762447983,0.066192626953125,6.05116670091431e-06,799.5,0.06,0.06,0.0268700576850888,0.019,26.4,799.5,22.0,28.2,2024-08-01,0.066192626953125,990.7965004721528
19093,19093,2024-08-01 19:30:00,10950.0,0.0095563696513499,104.64224768228176,2552.76321610714,0.0660643041885968,2497.310024229067,0.066131591796875,4.112068388553685e-06,799.2,0.06,0.06,0.0268700576850888,0.019,28.0,799.2,14.0,29.4,2024-08-01,0.066131591796875,990.7965004721528
19094,19094,2024-08-01 20:00:00,10982.0,0.0095424365371036,104.7950380504726,2602.907342470869,0.0568747736330181,2512.9911696445693,0.063751220703125,6.6260253187982814e-06,798.9,0.06,0.06,0.0268700576850888,0.019,29.2,798.9,21.6,30.2,2024-08-01,0.063751220703125,990.7965004721528
19095,19095,2024-08-01 20:30:00,11284.0,0.0094138757354764,106.226173799116,2667.5702299103423,0.0460333032188919,2580.2187107017835,0.054229736328125,6.269316315609738e-06,798.8,0.06,0.06,0.0268700576850888,0.019,29.8,798.8,20.0,30.6,2024-08-01,0.054229736328125,990.7965004721528
19096,19096,2024-08-01 21:00:00,10992.0,0.0095380949214564,104.84273937664923,2582.7040205379926,0.0604895624829518,2504.701798144433,0.064971923828125,5.767096110805912e-06,798.7,0.062,0.062,0.0296984848098349,0.0209999999999999,30.5,798.7,18.8,30.2,2024-08-01,0.064971923828125,990.7965004721528
19097,19097,2024-08-01 21:30:00,11040.0,0.009517337345336,105.07140429250958,2593.70269496184,0.0585074643824954,2518.9194213898872,0.062835693359375,5.497894949547462e-06,798.5,0.06,0.06,0.0268700576850888,0.019,31.1,798.5,16.8,31.4,2024-08-01,0.062835693359375,990.7965004721528
19098,19098,2024-08-01 22:00:00,10974.0,0.0095459141015548,104.7568613504624,2579.934641761616,0.0609940881773979,2502.0390120670754,0.065399169921875,5.765344401317998e-06,798.4,0.06,0.06,0.0268700576850888,0.019,31.4,798.4,18.0,31.0,2024-08-01,0.065399169921875,990.7965004721528
19099,19099,2024-08-01 22:30:00,11058.0,0.0095095881210803,105.15702544290608,2576.2492993908927,0.0616689310120156,2517.523573650059,0.063079833984375,4.319774603215863e-06,798.2,0.06,0.06,0.0268700576850888,0.019,31.4,798.2,13.2,31.4,2024-08-01,0.063079833984375,990.7965004721528
19100,19100,2024-08-01 23:00:00,11396.0,0.0093675016813496,106.75204916066016,2661.8866524717328,0.0469443695345672,2590.206184982852,0.052886962890625,5.124750578949333e-06,798.1,0.062,0.062,0.0296984848098349,0.0209999999999999,31.4,798.1,16.0,31.0,2024-08-01,0.052886962890625,990.7965004721528
19101,19101,2024-08-01 23:30:00,11144.0,0.0094728235609451,105.56514576317318,2581.739717875048,0.0606649881178024,2529.2446387713144,0.061309814453125,3.843562934211998e-06,797.9,0.06,0.06,0.0268700576850888,0.019,30.8,797.9,12.0,31.0,2024-08-01,0.061309814453125,990.7965004721528
19102,19102,2024-08-02 00:00:00,11248.0,0.0094289285800589,106.0565886685028,2613.3196799617417,0.0550558576898135,2549.1352676292013,0.058502197265625,4.662758557672865e-06,797.7,0.06,0.06,0.0268700576850888,0.019,30.2,797.7,15.2,30.2,2024-08-02,0.058502197265625,990.4376518278112
19103,19103,2024-08-02 00:30:00,11216.0,0.0094423696825062,105.9056183589898,2593.708504915527,0.0585064263950268,2544.2193943239427,0.059173583984375,3.602146155319237e-06,797.7,0.06,0.06,0.0268700576850888,0.019,29.2,797.7,12.0,29.8,2024-08-02,0.059173583984375,990.4376518278112
19104,19104,2024-08-02 01:00:00,11238.0,0.00943312275694,106.00943354249186,2613.036477937805,0.0551049426055873,2551.065834360014,0.058197021484375,4.49852957631625e-06,797.8,0.06,0.06,0.0268700576850888,0.019,28.3,797.8,16.0,28.6,2024-08-02,0.058197021484375,990.4376518278112
19105,19105,2024-08-02 01:30:00,11160.0,0.0094660305707844,105.64090116995403,2592.646628396756,0.0586962951033918,2533.359557880206,0.060699462890625,4.333805321294813e-06,797.8,0.06,0.06,0.0268700576850888,0.019,27.3,797.8,18.0,25.8,2024-08-02,0.060699462890625,990.4376518278112
19106,19106,2024-08-02 02:00:00,11212.0,0.0094440538651081,105.88673193559238,2605.334243370463,0.0564481901370165,2541.849506829861,0.059539794921875,4.6251489952945285e-06,798.0,0.058,0.058,0.0240416305603426,0.017,26.1,798.0,22.0,23.4,2024-08-02,0.059539794921875,990.4376518278112
19107,19107,2024-08-02 02:30:00,11010.0,0.0095302949243049,104.9285471165974,2576.702937535317,0.0615856494580641,2501.5103561085243,0.065460205078125,5.566457912944416e-06,798.3,0.058,0.058,0.0240416305603426,0.017,25.5,798.3,30.4,21.0,2024-08-02,0.065460205078125,990.4376518278112
19108,19108,2024-08-02 03:00:00,11342.0,0.0093897748443495,106.49882628461216,2655.4844702955847,0.0479799068029835,2585.4483135218848,0.053497314453125,5.016406088632679e-06,798.5,0.058,0.058,0.0240416305603426,0.017,24.5,798.5,30.8,19.0,2024-08-02,0.053497314453125,990.4376518278112
19109,19109,2024-08-02 03:30:00,11100.0,0.0094915799575249,105.35653752852738,2610.779313454334,0.0554969263882184,2530.171647377508,0.061187744140625,5.899736322337911e-06,799.0,0.058,0.058,0.0240416305603426,0.017,23.9,799.0,40.8,17.0,2024-08-02,0.061187744140625,990.4376518278112
19110,19110,2024-08-02 04:00:00,11248.0,0.0094289285800589,106.0565886685028,2644.1701033476265,0.0498344436383744,2569.511436008468,0.055633544921875,5.380664566474302e-06,799.3,0.058,0.058,0.0240416305603426,0.017,23.3,799.3,40.0,15.8,2024-08-02,0.055633544921875,990.4376518278112
19111,19111,2024-08-02 04:30:00,11028.0,0.0095225140317918,105.0142847426006,2596.818880158557,0.0579520919394174,2526.599037228389,0.061737060546875,5.146710825538166e-06,799.7,0.058,0.058,0.0240416305603426,0.017,22.9,799.7,39.2,15.4,2024-08-02,0.061737060546875,990.4376518278112
19112,19112,2024-08-02 05:00:00,11084.0,0.0094984281402034,105.28057750601484,2624.4987282363054,0.0531353026800798,2552.512396588351,0.058013916015625,5.222619946859546e-06,799.9,0.056,0.056,0.0212132034355964,0.015,22.3,799.9,42.8,14.2,2024-08-02,0.058013916015625,990.4376518278112
19113,19113,2024-08-02 05:30:00,11054.0,0.0095113085350466,105.13800454640558,2631.3867546888137,0.0519682332681479,2547.457125997209,0.058685302734375,6.101191526705078e-06,800.0,0.056,0.056,0.0212132034355964,0.015,22.0,800.0,50.0,14.2,2024-08-02,0.058685302734375,990.4376518278112
19114,19114,2024-08-02 06:00:00,11090.0,0.009495858335005,105.30906893520614,2633.3036218036445,0.051645625549694,2551.923184181847,0.058074951171875,5.90552705695e-06,800.3,0.056,0.056,0.0212132034355964,0.015,21.7,800.3,49.6,13.8,2024-08-02,0.058074951171875,990.4376518278112
19115,19115,2024-08-02 06:30:00,10762.0,0.0096394777703753,103.7400597647794,2551.733979846951,0.0662607541309658,2475.47861215718,0.069549560546875,5.704498644279999e-06,800.5,0.056,0.056,0.0212132034355964,0.015,21.4,800.5,51.6,12.6,2024-08-02,0.069549560546875,990.4376518278112
19116,19116,2024-08-02 07:00:00,10726.0,0.0096556408557709,103.56640381899916,2536.9752750071825,0.0691142561146019,2470.791759165297,0.070281982421875,4.960436909311486e-06,800.7,0.056,0.056,0.0212132034355964,0.015,21.1,800.7,46.0,12.2,2024-08-02,0.070281982421875,990.4376518278112
19117,19117,2024-08-02 07:30:00,10746.0,0.0096466513362205,103.66291525902598,2539.280442047333,0.068664018413031,2473.5979217837203,0.069854736328125,4.917302675317473e-06,800.6,0.056,0.056,0.0212132034355964,0.015,20.7,800.6,45.6,12.2,2024-08-02,0.069854736328125,990.4376518278112
19118,19118,2024-08-02 08:00:00,10812.0,0.0096171631014102,103.98076745244768,2554.2157224063094,0.0657876218447371,2485.9986203219987,0.067840576171875,5.081578315857466e-06,800.7,0.056,0.056,0.0212132034355964,0.015,20.4,800.7,50.8,11.0,2024-08-02,0.067840576171875,990.4376518278112
19119,19119,2024-08-02 08:30:00,11024.0,0.0095242414719932,104.9952379872535,2608.833972341953,0.0558358589593757,2538.43596114619,0.059967041015625,5.135709129360777e-06,800.9,0.056,0.056,0.0212132034355964,0.015,20.1,800.9,54.0,10.2,2024-08-02,0.059967041015625,990.4376518278112
19120,19120,2024-08-02 09:00:00,11090.0,0.009495858335005,105.30906893520614,2633.264895216132,0.0516521339001824,2563.58933109721,0.056488037109375,5.033131511248132e-06,800.8,0.054,0.054,0.0183847763108502,0.0129999999999999,19.8,800.8,51.6,10.6,2024-08-02,0.056488037109375,990.4376518278112
19121,19121,2024-08-02 09:30:00,10782.0,0.0096305332776164,103.83640979926068,2573.104180887414,0.0622479871579957,2502.923378551044,0.065277099609375,5.192506086474449e-06,801.0,0.054,0.054,0.0183847763108502,0.0129999999999999,19.8,801.0,56.0,9.8,2024-08-02,0.065277099609375,990.4376518278112
19122,19122,2024-08-02 10:00:00,10868.0,0.0095923537209585,104.2497002393772,2600.7168102735013,0.0572611969586081,2522.887337979293,0.062286376953125,5.712845366774085e-06,801.0,0.054,0.054,0.0183847763108502,0.0129999999999999,19.5,801.0,63.2,9.4,2024-08-02,0.062286376953125,990.4376518278112
19123,19123,2024-08-02 10:30:00,10792.0,0.0096260703582064,103.88455130576442,2579.595098030522,0.0610560988374637,2505.244769182236,0.064910888671875,5.4959018718332965e-06,801.0,0.054,0.054,0.0183847763108502,0.0129999999999999,19.2,801.0,60.8,9.4,2024-08-02,0.064910888671875,990.4376518278112
19124,19124,2024-08-02 11:00:00,10986.0,0.009540699179504,104.81412118603104,2635.372575683248,0.0512984759871365,2549.299804975124,0.058441162109375,6.252462716185496e-06,801.2,0.054,0.054,0.0183847763108502,0.0129999999999999,19.2,801.2,72.8,8.6,2024-08-02,0.058441162109375,990.4376518278112
19125,19125,2024-08-02 11:30:00,10794.0,0.0096251785186383,103.89417693018218,2590.030382258916,0.0591654463537617,2508.3948047210256,0.064422607421875,6.026842152439846e-06,801.4,0.054,0.054,0.0183847763108502,0.0129999999999999,18.9,801.4,72.0,8.2,2024-08-02,0.064422607421875,990.4376518278112
19126,19126,2024-08-02 12:00:00,10870.0,0.0095914712191193,104.25929215182693,2602.694647943974,0.0569122364460553,2522.2533046250223,0.062347412109375,5.90604640372534e-06,801.7,0.054,0.054,0.0183847763108502,0.0129999999999999,18.9,801.7,72.4,7.8,2024-08-02,0.062347412109375,990.4376518278112
19127,19127,2024-08-02 12:30:00,10552.0,0.0097349249722488,102.72292830717006,2537.389194221133,0.0690332852779358,2454.776968867388,0.072906494140625,6.232158947520302e-06,801.8,0.054,0.054,0.0183847763108502,0.0129999999999999,18.5,801.8,78.4,7.4,2024-08-02,0.072906494140625,990.4376518278112
19128,19128,2024-08-02 13:00:00,10784.0,0.0096296401971418,103.84603988597736,2601.512754829699,0.057120634780057,2514.2321638071844,0.063568115234375,6.428631629269168e-06,802.1,0.054,0.054,0.0183847763108502,0.0129999999999999,18.2,802.1,76.8,8.2,2024-08-02,0.063568115234375,990.4376518278112
19129,19129,2024-08-02 13:30:00,10468.0,0.0097739056648289,102.3132444994293,2527.420535253545,0.0709987715050445,2440.5584468410243,0.075286865234375,6.590939032443662e-06,802.1,0.054,0.054,0.0183847763108502,0.0129999999999999,18.2,802.1,74.8,9.0,2024-08-02,0.075286865234375,990.4376518278112
19130,19130,2024-08-02 14:00:00,10470.0,0.0097729721048989,102.32301793829188,2537.330529723543,0.0690447578751491,2440.5484582751333,0.075286865234375,7.343679558178699e-06,802.2,0.054,0.054,0.0183847763108502,0.0129999999999999,18.2,802.2,64.8,13.0,2024-08-02,0.075286865234375,990.4376518278112
19131,19131,2024-08-02 14:30:00,10578.0,0.009722953721952,102.84940447080868,2572.1474594501506,0.0624247082276132,2465.72317016565,0.071136474609375,7.99286876881151e-06,802.2,0.054,0.054,0.0183847763108502,0.0129999999999999,18.2,802.2,58.0,16.2,2024-08-02,0.071136474609375,990.4376518278112
19132,19132,2024-08-02 15:00:00,10474.0,0.0097711057872833,102.34256201600584,2558.0760980966816,0.0650554265863661,2443.735223298995,0.074737548828125,8.664701425820083e-06,802.2,0.054,0.054,0.0183847763108502,0.0129999999999999,18.5,802.2,53.2,19.0,2024-08-02,0.074737548828125,990.4376518278112
19133,19133,2024-08-02 15:30:00,10784.0,0.0096296401971418,103.84603988597736,2626.632730057404,0.0527724146372349,2510.0852513288405,0.064178466796875,8.598459522356625e-06,802.0,0.054,0.054,0.0183847763108502,0.0129999999999999,18.9,802.0,49.2,20.2,2024-08-02,0.064178466796875,990.4376518278112
19134,19134,2024-08-02 16:00:00,10618.0,0.0097046223449338,103.04368005850722,2577.1713948520824,0.0614997103405091,2467.8522381370262,0.070770263671875,8.203201134865454e-06,801.8,0.054,0.054,0.0183847763108502,0.0129999999999999,19.5,801.8,44.8,21.0,2024-08-02,0.070770263671875,990.4376518278112
19135,19135,2024-08-02 16:30:00,10602.0,0.009711942445801,102.96601381038307,2580.1056491769486,0.0609628698428219,2460.549299465897,0.071929931640625,8.998017136300263e-06,801.6,0.054,0.054,0.0183847763108502,0.0129999999999999,20.4,801.6,42.8,23.4,2024-08-02,0.071929931640625,990.4376518278112
19136,19136,2024-08-02 17:00:00,10868.0,0.0095923537209585,104.2497002393772,2642.4646968699217,0.0501167264916215,2525.5915080329914,0.061859130859375,8.569550162451446e-06,801.4,0.054,0.054,0.0183847763108502,0.0129999999999999,21.4,801.4,36.4,25.4,2024-08-02,0.061859130859375,990.4376518278112
19137,19137,2024-08-02 17:30:00,10892.0,0.0095817797470802,104.364745005198,2641.23974294557,0.050319933053429,2525.648276729428,0.061859130859375,8.475379281545387e-06,801.1,0.056,0.056,0.0212132034355964,0.015,22.6,801.1,36.0,25.4,2024-08-02,0.061859130859375,990.4376518278112
19138,19138,2024-08-02 18:00:00,10808.0,0.009618942574661,103.9615313469362,2620.4269634222183,0.0538310098127966,2504.829282288974,0.064971923828125,8.546282231288674e-06,800.9,0.056,0.056,0.0212132034355964,0.015,23.9,800.9,33.2,27.0,2024-08-02,0.064971923828125,990.4376518278112
19139,19139,2024-08-02 18:30:00,10952.0,0.0095554970430614,104.65180361560904,2645.7987961199337,0.0495655360267627,2543.836980407168,0.059234619140625,7.422573800921813e-06,800.7,0.056,0.056,0.0212132034355964,0.015,25.5,800.7,26.4,28.6,2024-08-02,0.059234619140625,990.4376518278112
19140,19140,2024-08-02 19:00:00,10992.0,0.0095380949214564,104.84273937664923,2631.960370575845,0.051871595256201,2547.559404983044,0.058685302734375,6.135208628516928e-06,800.4,0.058,0.058,0.0240416305603426,0.017,27.0,800.4,20.0,30.2,2024-08-02,0.058685302734375,990.4376518278112
19141,19141,2024-08-02 19:30:00,11018.0,0.0095268343958959,104.96666137398104,2634.27717411867,0.051482137265979,2548.015860135034,0.058624267578125,6.269316315609738e-06,800.1,0.058,0.058,0.0240416305603426,0.017,28.6,800.1,20.0,30.6,2024-08-02,0.058624267578125,990.4376518278112
19142,19142,2024-08-02 20:00:00,10982.0,0.0095424365371036,104.7950380504726,2589.006405880016,0.0593495944372288,2529.505838790857,0.061309814453125,4.356037992106933e-06,799.8,0.058,0.058,0.0240416305603426,0.017,29.8,799.8,13.6,31.0,2024-08-02,0.061309814453125,990.4376518278112
19143,19143,2024-08-02 20:30:00,11080.0,0.0095001425032063,105.26157893552612,2630.650536641894,0.0520923889884898,2544.6595458900683,0.059112548828125,6.257912801087265e-06,799.4,0.058,0.058,0.0240416305603426,0.017,30.5,799.4,20.4,30.2,2024-08-02,0.059112548828125,990.4376518278112
19144,19144,2024-08-02 21:00:00,11050.0,0.0095130298830898,105.11898020814318,2611.7049826279203,0.0553360072231518,2540.160997441703,0.059722900390625,5.215766307308628e-06,798.9,0.058,0.058,0.0240416305603426,0.017,31.1,798.9,15.6,31.8,2024-08-02,0.059722900390625,990.4376518278112
19145,19145,2024-08-02 21:30:00,11462.0,0.0093404929706021,107.060730429042,2689.256729678533,0.0426264342829898,2617.108247368743,0.049468994140625,5.105188167436929e-06,798.6,0.058,0.058,0.0240416305603426,0.017,31.7,798.6,15.6,31.4,2024-08-02,0.049468994140625,990.4376518278112
19146,19146,2024-08-02 22:00:00,11026.0,0.0095233776343902,105.00476179678712,2590.306616426268,0.0591158202381448,2512.0659035939925,0.063873291015625,5.767771010360958e-06,798.3,0.058,0.058,0.0240416305603426,0.017,32.0,798.3,18.4,30.6,2024-08-02,0.063873291015625,990.4376518278112
19147,19147,2024-08-02 22:30:00,11380.0,0.0093740846067448,106.6770828247567,2669.3958557047554,0.0457422862400709,2587.063338250391,0.053314208984375,5.893463165791732e-06,798.0,0.058,0.058,0.0240416305603426,0.017,32.0,798.0,18.4,31.0,2024-08-02,0.053314208984375,990.4376518278112
19148,19148,2024-08-02 23:00:00,11238.0,0.00943312275694,106.00943354249186,2628.8722406566026,0.0523928562711331,2549.694362941408,0.058380126953125,5.75071669780182e-06,797.6,0.058,0.058,0.0240416305603426,0.017,32.0,797.6,17.2,31.8,2024-08-02,0.058380126953125,990.4376518278112
19149,19149,2024-08-02 23:30:00,11316.0,0.0094005557772868,106.3766891757776,2624.6335531386703,0.0531123405358611,2559.9277793822657,0.056976318359375,4.680815916815436e-06,797.2,0.058,0.058,0.0240416305603426,0.017,31.4,797.2,14.0,31.8,2024-08-02,0.056976318359375,990.4376518278112
