,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,SWC_10,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,sT_10,BaroPress,airRH,airT,date,CRNS
19953,19953,2024-08-19 17:30:00,9464.0,0.0102792785350932,97.28309205612248,2177.720350749775,0.1112457929001959,2067.2601758152214,0.112213134765625,9.895023466398776e-06,797.9,0.11,0.06,0.0867218492490473,0.0343606374334837,0.0198695287771268,15.1,14.2,797.9,52.8,21.4,2024-08-19,0.112213134765625
19954,19954,2024-08-19 18:00:00,9454.0,0.0102847135688019,97.23168207945392,2168.7865510852203,0.1140102532701367,2057.326966649732,0.115081787109375,1.003275809773792e-05,797.4,0.11,0.06,0.0867218492490473,0.0343606374334837,0.0198695287771268,15.7,14.5,797.4,45.6,24.2,2024-08-19,0.115081787109375
19955,19955,2024-08-19 18:30:00,9426.0,0.0102999776490727,97.08758932015976,2164.035587321579,0.1155032745576096,2057.0064650744494,0.115203857421875,9.635462095071809e-06,797.4,0.11,0.06,0.0867218492490473,0.0343606374334837,0.0198695287771268,16.4,14.5,797.4,44.8,23.8,2024-08-19,0.115203857421875
19956,19956,2024-08-19 19:00:00,9354.0,0.0103395423695746,96.7160793250016,2133.862991074287,0.1253753805499924,2038.2268221137024,0.120880126953125,8.689122067877254e-06,797.2,0.11,0.06,0.0867218492490473,0.0343606374334837,0.0198695287771268,17.0,14.8,797.2,40.4,23.8,2024-08-19,0.120880126953125
19957,19957,2024-08-19 19:30:00,9654.0,0.0101776228378426,98.25477087653302,2218.095909931972,0.0994123836423979,2097.2794066411525,0.103912353515625,1.0667833033829502e-05,796.8,0.108,0.06,0.0856529752790854,0.0330505012575739,0.0191119238432956,17.3,15.1,796.8,49.6,23.8,2024-08-19,0.103912353515625
19958,19958,2024-08-19 20:00:00,9510.0,0.0102543878941197,97.5192288730792,2161.660127908573,0.1162558475599394,2068.3057693018377,0.111907958984375,8.358456686154312e-06,796.7,0.108,0.06,0.0856529752790854,0.0330505012575739,0.0191119238432956,17.3,15.1,796.7,33.2,26.6,2024-08-19,0.111907958984375
19959,19959,2024-08-19 20:30:00,9446.0,0.0102890678084419,97.19053451854248,2153.3133107004696,0.1189328751331031,2052.842500688497,0.116424560546875,9.063386768119132e-06,796.6,0.108,0.06,0.0856529752790854,0.0330505012575739,0.0191119238432956,17.6,15.4,796.6,36.0,26.6,2024-08-19,0.116424560546875
19960,19960,2024-08-19 21:00:00,9766.0,0.0101190942277947,98.8230742286436,2226.562717528192,0.0970596465976066,2116.441121246969,0.098907470703125,9.635462095071809e-06,796.6,0.108,0.06,0.0856529752790854,0.0330505012575739,0.0191119238432956,18.2,15.4,796.6,44.8,23.8,2024-08-19,0.098907470703125
19961,19961,2024-08-19 21:30:00,9618.0,0.0101966523767481,98.07140255956372,2199.928636838873,0.1046076462831085,2092.5515994127413,0.105194091796875,9.502578844877847e-06,796.5,0.106,0.06,0.0845841013091235,0.0317403650816641,0.0183543189094643,18.2,15.7,796.5,45.2,23.4,2024-08-19,0.105194091796875
19962,19962,2024-08-19 22:00:00,9498.0,0.0102608636686169,97.45768312452331,2181.910962993032,0.1099680349108727,2064.890523735044,0.112884521484375,1.0494721858301732e-05,796.4,0.106,0.06,0.0845841013091235,0.0317403650816641,0.0183543189094643,17.9,15.7,796.4,56.0,21.4,2024-08-19,0.112884521484375
19963,19963,2024-08-19 22:30:00,9332.0,0.0103517228253178,96.60227740586656,2145.3408879664053,0.1215383349091167,2025.753144254683,0.124786376953125,1.093217035251434e-05,796.2,0.106,0.06,0.0845841013091235,0.0317403650816641,0.0183543189094643,17.9,16.0,796.2,52.0,23.4,2024-08-19,0.124786376953125
19964,19964,2024-08-19 23:00:00,9570.0,0.0102221919342909,97.8263768111648,2179.657847412492,0.1106535434967481,2060.763424371091,0.114105224609375,1.0684140395750164e-05,796.0,0.106,0.06,0.0845841013091235,0.0317403650816641,0.0183543189094643,17.9,16.0,796.0,53.2,22.6,2024-08-19,0.114105224609375
19965,19965,2024-08-19 23:30:00,9368.0,0.0103318135205489,96.78842906050288,2135.6619755796846,0.1247671384451456,2015.749425615288,0.127960205078125,1.1016263970610604e-05,795.9,0.106,0.06,0.0845841013091235,0.0317403650816641,0.0183543189094643,17.9,16.0,795.9,52.4,23.4,2024-08-19,0.127960205078125
19966,19966,2024-08-20 00:00:00,9624.0,0.0101934733735916,98.10198774744578,2156.903698831054,0.1177750672976371,2065.006090137315,0.112884521484375,8.241174573433886e-06,795.9,0.106,0.06,0.0845841013091235,0.0317403650816641,0.0183543189094643,17.9,16.0,795.9,39.2,23.4,2024-08-20,0.112884521484375
21262,21262,2024-09-16 00:00:00,10340.0,0.0098342157206082,101.68579055108928,2335.381819373702,0.0701981585597458,2253.047225642081,0.068695068359375,6.767344605034662e-06,789.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,13.5,12.3,789.7,46.8,17.0,2024-09-16,0.068695068359375
21263,21263,2024-09-16 00:30:00,10460.0,0.0097776425816792,102.27414140436476,2346.8278163677955,0.0676928235161993,2267.103556680569,0.066070556640625,6.512164718027884e-06,789.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,13.5,12.6,789.7,49.6,15.4,2024-09-16,0.066070556640625
21264,21264,2024-09-16 01:00:00,10558.0,0.0097321584515737,102.75212893171606,2373.107297289512,0.0621401482731108,2290.0653127229884,0.061920166015625,6.715155766370563e-06,789.8,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,13.2,12.6,789.8,56.4,13.8,2024-09-16,0.061920166015625
21265,21265,2024-09-16 01:30:00,10398.0,0.0098067497589556,101.97058399362044,2335.584673593185,0.0701532819613198,2253.665657969844,0.068634033203125,6.731339240471998e-06,789.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.9,12.3,789.7,64.0,11.8,2024-09-16,0.068634033203125
21266,21266,2024-09-16 02:00:00,10182.0,0.0099102236059068,100.90589675534328,2299.98966345029,0.0783024404240309,2216.6579739075723,0.075897216796875,6.961739042022386e-06,789.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.6,12.3,789.7,73.2,10.2,2024-09-16,0.075897216796875
21267,21267,2024-09-16 02:30:00,10202.0,0.0099005048396129,101.00495037373167,2309.4447336051867,0.0760825449837843,2224.3544259238192,0.074371337890625,7.08406187511871e-06,789.9,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.3,12.3,789.9,76.4,9.8,2024-09-16,0.074371337890625
21268,21268,2024-09-16 03:00:00,10514.0,0.009752501227779,102.53779790886873,2369.7815520513386,0.0628279843767272,2286.4424705954443,0.062591552734375,6.749858538340519e-06,790.5,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.0,12.3,790.5,69.2,10.6,2024-09-16,0.062591552734375
21269,21269,2024-09-16 03:30:00,10314.0,0.0098466031877898,101.55786527886454,2315.335477866189,0.074720096989711,2233.9064756082894,0.072418212890625,6.750257912416781e-06,790.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,12.3,790.2,72.8,9.8,2024-09-16,0.072418212890625
21270,21270,2024-09-16 04:00:00,10284.0,0.0098609547523043,101.41005867269774,2304.5989311446137,0.0772151159524535,2225.734669705798,0.074066162109375,6.561650432919945e-06,790.1,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,12.0,790.1,76.4,8.6,2024-09-16,0.074066162109375
21271,21271,2024-09-16 04:30:00,10420.0,0.0097963916738386,102.07840124139877,2337.7574192664747,0.0696736992452067,2258.56251604879,0.067657470703125,6.49338803503504e-06,790.3,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.3,12.0,790.3,79.6,7.8,2024-09-16,0.067657470703125
21272,21272,2024-09-16 05:00:00,10258.0,0.0098734436668304,101.28178513434683,2289.8101853159283,0.0807391234367704,2213.522478487092,0.076568603515625,6.382294850742615e-06,790.3,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.3,12.0,790.3,82.4,7.0,2024-09-16,0.076568603515625
21273,21273,2024-09-16 05:30:00,10526.0,0.0097469405500137,102.59629622944485,2346.7747660231034,0.0677043107251575,2269.6457149013763,0.065643310546875,6.293122103312631e-06,790.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.0,12.0,790.2,85.6,6.2,2024-09-16,0.065643310546875
21274,21274,2024-09-16 06:00:00,10314.0,0.0098466031877898,101.55786527886454,2290.805465841846,0.080498705288807,2218.2760562232284,0.075592041015625,6.0548695523782425e-06,790.1,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.7,11.6,790.1,86.8,5.4,2024-09-16,0.075592041015625
21275,21275,2024-09-16 06:30:00,10244.0,0.0098801881521905,101.21264743103995,2277.0425628550315,0.0838660405146833,2205.2003906469945,0.078277587890625,6.033059861987346e-06,790.1,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.4,11.6,790.1,88.8,5.0,2024-09-16,0.078277587890625
21276,21276,2024-09-16 07:00:00,10348.0,0.0098304135879625,101.72511980823616,2298.900255719232,0.0785608759326843,2227.5882118718373,0.073699951171875,5.928355149050105e-06,790.1,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.4,11.6,790.1,89.6,4.6,2024-09-16,0.073699951171875
21277,21277,2024-09-16 07:30:00,10474.0,0.0097711057872833,102.34256201600584,2323.8797388303446,0.0727713895801108,2253.0172833973625,0.068756103515625,5.82449013096158e-06,790.0,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.1,11.6,790.0,90.4,4.2,2024-09-16,0.068756103515625
21278,21278,2024-09-16 08:00:00,10284.0,0.0098609547523043,101.41005867269774,2271.3714417590586,0.0852809218385451,2201.2191287307587,0.079132080078125,5.90180637163806e-06,789.7,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.1,11.3,789.7,91.6,4.2,2024-09-16,0.079132080078125
21279,21279,2024-09-16 08:30:00,10266.0,0.009869595871023,101.32127121192272,2266.447339089615,0.0865226948339871,2197.3663531262127,0.079986572265625,5.8218672367525145e-06,789.7,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.8,11.3,789.7,92.8,3.8,2024-09-16,0.079986572265625
21280,21280,2024-09-16 09:00:00,10400.0,0.0098058067569092,101.9803902718557,2305.9640276415785,0.0768949748888999,2235.0912920375927,0.072235107421875,5.872055747414175e-06,790.0,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.8,11.3,790.0,93.6,3.8,2024-09-16,0.072235107421875
21281,21281,2024-09-16 09:30:00,10440.0,0.0097870036585783,102.1763181955584,2308.9747847848475,0.0761919129451014,2238.3035030783385,0.071563720703125,5.846961492083346e-06,789.8,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,11.0,789.8,93.2,3.8,2024-09-16,0.071563720703125
21282,21282,2024-09-16 10:00:00,10516.0,0.0097515737872151,102.54754994635417,2341.997362341651,0.0687435097447419,2266.4952519897283,0.066192626953125,6.168939588608683e-06,790.5,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,11.0,790.5,90.8,5.0,2024-09-16,0.066192626953125
21283,21283,2024-09-16 10:30:00,10494.0,0.009761790210957,102.44022647378324,2331.2975479644183,0.0711054077487352,2258.355052806981,0.067718505859375,5.98128689145234e-06,790.3,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,11.0,790.3,90.4,4.6,2024-09-16,0.067718505859375
21284,21284,2024-09-16 11:00:00,10292.0,0.0098571215335968,101.4494948237792,2296.1531255596547,0.0792150388252225,2225.8742791006066,0.074066162109375,5.846961492083346e-06,790.6,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,11.0,790.6,93.2,3.8,2024-09-16,0.074066162109375
21285,21285,2024-09-16 11:30:00,10418.0,0.0097973319619508,102.06860437960344,2338.609781375958,0.0694861005332179,2261.6109209974625,0.067108154296875,6.30481931523002e-06,791.1,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,11.0,791.1,92.8,5.0,2024-09-16,0.067108154296875
21286,21286,2024-09-16 12:00:00,10166.0,0.0099180192598996,100.8265837961398,2288.1039670097584,0.0811523845652218,2206.1977241714485,0.078094482421875,6.875096724855649e-06,790.7,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,10.7,790.7,96.0,5.8,2024-09-16,0.078094482421875
21287,21287,2024-09-16 12:30:00,10022.0,0.0099890181167889,100.10993956645864,2263.1719206155785,0.0873556234094717,2179.751907510745,0.083831787109375,7.087114144384786e-06,790.4,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,10.7,790.4,96.4,6.2,2024-09-16,0.083831787109375
21288,21288,2024-09-16 13:00:00,10042.0,0.0099790659193226,100.20977996183804,2269.5126821611,0.0857482089624618,2189.033947412456,0.081756591796875,6.808240418342355e-06,790.7,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,10.7,790.7,97.6,5.4,2024-09-16,0.081756591796875
21289,21289,2024-09-16 13:30:00,10282.0,0.0098619137559294,101.40019723846694,2343.89516044597,0.0683295706920089,2253.178712949683,0.068695068359375,7.4558409558865905e-06,791.4,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.5,10.7,791.4,98.8,6.6,2024-09-16,0.068695068359375
21290,21290,2024-09-16 14:00:00,10142.0,0.0099297473119985,100.70749723828906,2314.6613651163366,0.0748752199550701,2222.806530264309,0.074676513671875,7.652557418123424e-06,791.3,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.8,10.7,791.3,98.8,7.0,2024-09-16,0.074676513671875
21291,21291,2024-09-16 14:30:00,10106.0,0.0099474176622696,100.52860289489752,2300.269725574313,0.0782360921210475,2211.5882672524185,0.076995849609375,7.4256553649720704e-06,791.1,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.8,10.7,791.1,98.4,6.6,2024-09-16,0.076995849609375
21292,21292,2024-09-16 15:00:00,9972.0,0.0100140294687684,99.85990186255944,2278.3763682313856,0.083535617908179,2185.680609750976,0.082489013671875,7.853792143048544e-06,790.6,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.8,10.7,790.6,98.8,7.4,2024-09-16,0.082489013671875
21293,21293,2024-09-16 15:30:00,10252.0,0.0098763324688623,101.25216047077711,2347.732429405546,0.0674971204795277,2241.3885347707333,0.070953369140625,8.786211545101915e-06,790.5,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,9.8,10.7,790.5,97.2,9.4,2024-09-16,0.070953369140625
21294,21294,2024-09-16 16:00:00,10016.0,0.0099920095872178,100.07996802557444,2298.7443981482324,0.0785978947779026,2191.439077348948,0.081268310546875,9.067719887340042e-06,790.6,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.1,10.7,790.6,88.4,11.4,2024-09-16,0.081268310546875
21295,21295,2024-09-16 16:30:00,10174.0,0.0099141191342042,100.86624807139404,2339.7614906967883,0.0692330993657243,2227.6828236579154,0.073699951171875,9.316994542706792e-06,790.7,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.7,10.7,790.7,86.4,12.2,2024-09-16,0.073699951171875
21296,21296,2024-09-16 17:00:00,9928.0,0.0100361955737962,99.6393496566492,2285.1431019997526,0.0818728792104754,2162.2561884395413,0.087738037109375,1.0524578894097985e-05,790.7,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,11.0,10.7,790.7,95.2,12.6,2024-09-16,0.087738037109375
21297,21297,2024-09-16 17:30:00,10052.0,0.0099741009625899,100.25966287595426,2302.716116866376,0.0776580810496359,2184.3299902780554,0.082794189453125,1.0036650539611978e-05,790.4,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.3,11.0,790.4,86.4,13.4,2024-09-16,0.082794189453125
21298,21298,2024-09-16 18:00:00,10118.0,0.0099415170679814,100.58826969383657,2320.7061853480086,0.0734914346938756,2202.8938579272653,0.078765869140625,9.903835172084078e-06,790.3,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,11.0,790.3,79.2,14.6,2024-09-16,0.078765869140625
21299,21299,2024-09-16 18:30:00,10000.0,0.01,100.0,2278.198192528655,0.0835797058756441,2169.033256983319,0.086212158203125,9.320156221490048e-06,789.8,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.3,11.0,789.8,60.0,18.2,2024-09-16,0.086212158203125
21300,21300,2024-09-16 19:00:00,10270.0,0.0098676736593248,101.34100848126586,2336.051345867256,0.0700501077618298,2225.922899341248,0.074066162109375,9.162112834236573e-06,789.7,0.058,0.048,0.0533443698498094,0.006550680879549,0.0037880246691563,13.2,11.3,789.7,57.6,18.6,2024-09-16,0.074066162109375
21301,21301,2024-09-16 19:30:00,10204.0,0.009899534534829,101.01485039339512,2302.0420965029343,0.0778170548830333,2211.618039423377,0.076934814453125,7.571468244959388e-06,789.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,13.8,11.6,789.7,47.6,18.6,2024-09-16,0.076934814453125
21302,21302,2024-09-16 20:00:00,10332.0,0.0098380222683492,101.6464460765845,2331.7751330668275,0.0709989550244936,2230.4524233182697,0.073150634765625,8.412403049752961e-06,790.0,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,14.2,12.0,790.0,56.8,17.4,2024-09-16,0.073150634765625
21303,21303,2024-09-16 20:30:00,10348.0,0.0098304135879625,101.72511980823616,2300.979628052183,0.0780680761022602,2220.509772558679,0.075103759765625,6.710992797936877e-06,789.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,14.2,12.0,789.2,38.4,20.2,2024-09-16,0.075103759765625
21304,21304,2024-09-16 21:00:00,10342.0,0.0098332647738651,101.69562429131354,2289.136549140135,0.0809021162543559,2207.2572327549683,0.077850341796875,6.8695375158870975e-06,788.6,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,15.1,12.3,788.6,38.4,20.6,2024-09-16,0.077850341796875
21305,21305,2024-09-16 21:30:00,10170.0,0.0099160686218121,100.84641788382967,2252.9140345614524,0.0900006496723753,2174.125128918722,0.085052490234375,6.710992797936877e-06,788.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,15.4,12.3,788.7,38.4,20.2,2024-09-16,0.085052490234375
21306,21306,2024-09-16 22:00:00,10400.0,0.0098058067569092,101.9803902718557,2291.2230657134805,0.0803979722893923,2211.6233253230203,0.076934814453125,6.665100922078183e-06,788.0,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,15.1,12.6,788.0,36.4,21.0,2024-09-16,0.076934814453125
21307,21307,2024-09-16 22:30:00,10534.0,0.0097432387114639,102.6352765865616,2327.277056588928,0.0720054349469072,2241.8041747811226,0.070892333984375,7.060523672829422e-06,788.1,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,15.1,12.6,788.1,40.4,20.2,2024-09-16,0.070892333984375
21308,21308,2024-09-16 23:00:00,10156.0,0.0099229008958992,100.77698149875296,2258.2218729164,0.0886250455181901,2166.8547884499885,0.086700439453125,7.808474544270765e-06,788.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,15.1,12.9,788.2,54.0,17.0,2024-09-16,0.086700439453125
21309,21309,2024-09-16 23:30:00,10442.0,0.0097860663407906,102.18610473053565,2319.727409672857,0.0737143996605498,2227.87492132678,0.073638916015625,7.634952887731414e-06,788.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,14.8,12.9,788.2,52.8,17.0,2024-09-16,0.073638916015625
21310,21310,2024-09-17 00:00:00,10276.0,0.0098647924464571,101.3706071797935,2326.93886218771,0.0720814598973934,2217.636302114364,0.075714111328125,9.127382523950796e-06,789.6,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,14.5,12.9,789.6,74.8,14.2,2024-09-17,0.075714111328125
21311,21311,2024-09-17 00:30:00,9908.0,0.0100463198531524,99.53893710503444,2231.180940459768,0.0957940954260446,2130.894156044386,0.095245361328125,8.715414930821371e-06,789.5,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,13.8,12.9,789.5,73.2,13.8,2024-09-17,0.095245361328125
21312,21312,2024-09-17 01:00:00,9860.0,0.0100707436813845,99.29753269845128,2216.6308812628786,0.0998238231056797,2118.9770750988014,0.098236083984375,8.534324599849453e-06,789.4,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,13.5,12.9,789.4,83.2,11.4,2024-09-17,0.098236083984375
21313,21313,2024-09-17 01:30:00,10120.0,0.0099405346560943,100.59821071967431,2267.73831817828,0.0861959286059426,2169.9525840357137,0.086029052734375,8.34509906754822e-06,789.1,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,13.2,12.9,789.1,90.0,9.8,2024-09-17,0.086029052734375
21314,21314,2024-09-17 02:00:00,10326.0,0.0098408800817046,101.61692772368194,2304.849628627196,0.0771562583763425,2203.897403413301,0.078582763671875,8.482634668990415e-06,789.2,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.6,12.6,789.2,84.8,11.0,2024-09-17,0.078582763671875
21315,21315,2024-09-17 02:30:00,10318.0,0.0098446943764531,101.57755657624377,2297.7260257248554,0.078840056184603,2200.534788922333,0.079315185546875,8.179092317130127e-06,789.1,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.3,12.6,789.1,86.0,10.2,2024-09-17,0.079315185546875
21316,21316,2024-09-17 03:00:00,10192.0,0.009905360646879,100.9554357129917,2272.2775556356087,0.0850537653034447,2176.8793886461945,0.084442138671875,8.115436855345826e-06,788.7,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.0,12.6,788.7,83.2,10.6,2024-09-17,0.084442138671875
21317,21317,2024-09-17 03:30:00,10156.0,0.0099229008958992,100.77698149875296,2313.260549828231,0.0751982181079173,2212.3654105295445,0.076812744140625,8.445388346059945e-06,789.9,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,12.0,12.3,789.9,88.8,10.2,2024-09-17,0.076812744140625
21318,21318,2024-09-17 04:00:00,10166.0,0.0099180192598996,100.8265837961398,2308.3122857106537,0.0763462624517013,2204.575870984074,0.078460693359375,8.713897046788321e-06,789.3,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,12.3,789.3,96.4,9.4,2024-09-17,0.078460693359375
21319,21319,2024-09-17 04:30:00,10148.0,0.0099268113988671,100.73728207570424,2308.553428611096,0.0762900576756838,2203.984202792966,0.078582763671875,8.786211545101915e-06,789.5,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,12.3,789.5,97.2,9.4,2024-09-17,0.078582763671875
21320,21320,2024-09-17 05:00:00,9848.0,0.0100768775223844,99.23708984044222,2236.277808810726,0.094411645503385,2136.6459800263383,0.093841552734375,8.635187502399449e-06,789.6,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.6,12.3,789.6,98.0,9.0,2024-09-17,0.093841552734375
21321,21321,2024-09-17 05:30:00,9890.0,0.0100554579498093,99.44847912361456,2235.7609220712984,0.0945511678978586,2140.92380001842,0.092803955078125,8.203201818598677e-06,789.3,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.3,12.0,789.3,98.0,8.2,2024-09-17,0.092803955078125
21322,21322,2024-09-17 06:00:00,10150.0,0.0099258333397093,100.74720839804942,2281.487293539333,0.0827683887172233,2188.6649670410075,0.081817626953125,7.853792143048544e-06,788.9,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.3,12.0,788.9,98.8,7.4,2024-09-17,0.081817626953125
21323,21323,2024-09-17 06:30:00,9922.0,0.0100392296431678,99.60923651951158,2225.436406995741,0.097370179875837,2131.900508968015,0.095001220703125,8.12489256645088e-06,788.9,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.0,12.0,788.9,99.6,7.8,2024-09-17,0.095001220703125
21324,21324,2024-09-17 07:00:00,9916.0,0.0100422664659173,99.57911427603682,2224.859067319683,0.09752964585776,2129.0099516313494,0.095733642578125,8.337131644208453e-06,788.8,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.0,12.0,788.8,99.6,8.2,2024-09-17,0.095733642578125
21325,21325,2024-09-17 07:30:00,10168.0,0.0099170437969752,100.83650132764424,2281.400463544428,0.0827897380846889,2183.115488925732,0.083038330078125,8.337131644208453e-06,788.8,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,11.0,12.0,788.8,99.6,8.2,2024-09-17,0.083038330078125
21326,21326,2024-09-17 08:00:00,9662.0,0.0101734085010831,98.29547293746543,2159.0510300035894,0.1170871546620539,2067.956269349811,0.112030029296875,8.157522657079196e-06,788.5,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,11.0,11.6,788.5,100.0,7.8,2024-09-17,0.112030029296875
21327,21327,2024-09-17 08:30:00,10042.0,0.0099790659193226,100.20977996183804,2234.447736863916,0.0949063171851292,2142.833294510817,0.092315673828125,7.917385601696709e-06,788.1,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.7,11.6,788.1,99.6,7.4,2024-09-17,0.092315673828125
21328,21328,2024-09-17 09:00:00,9932.0,0.0100341743884824,99.65942002640794,2193.868710604946,0.1063867944209358,2103.571667074064,0.102203369140625,7.949182331020793e-06,787.7,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.7,11.6,787.7,100.0,7.4,2024-09-17,0.102203369140625
21329,21329,2024-09-17 09:30:00,9782.0,0.0101108151556557,98.90399385262458,2195.487324873889,0.1059092631633471,2107.3460613462908,0.101226806640625,7.745503459639094e-06,787.6,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.7,11.6,787.6,100.0,7.0,2024-09-17,0.101226806640625
21330,21330,2024-09-17 10:00:00,10076.0,0.0099622152372605,100.37928073063684,2258.759905379621,0.0884864437527906,2165.792016956784,0.086944580078125,7.949182331020793e-06,787.3,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.7,11.6,787.3,100.0,7.4,2024-09-17,0.086944580078125
21331,21331,2024-09-17 10:30:00,9544.0,0.0102361062379042,97.6933979345585,2172.5625105658723,0.1128350353716082,2076.2689807434776,0.109649658203125,8.58854768706799e-06,788.9,0.056,0.046,0.0513443698498094,0.0090021133453551,0.0052056004640993,10.7,11.6,788.9,100.0,8.6,2024-09-17,0.109649658203125
21332,21332,2024-09-17 11:00:00,9656.0,0.0101765687626663,98.26494797230598,2186.8124510369184,0.1084885942810698,2092.2404299164723,0.105255126953125,8.370614100610896e-06,787.9,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.7,11.3,787.9,100.0,8.2,2024-09-17,0.105255126953125
21333,21333,2024-09-17 11:30:00,9748.0,0.0101284325377082,98.73196037757988,2197.8779061350187,0.1052070805215386,2107.415848853974,0.101226806640625,7.949182331020793e-06,787.6,0.058,0.046,0.0524132438197713,0.0076919771694453,0.004447995530268,10.7,11.3,787.6,100.0,7.4,2024-09-17,0.101226806640625
