,Date,DateTime,Raw_Moderated_cph,Raw_Mod_Coeff_of_Var,Raw_Mod_sqrt,Corrected_Mod_cph_for_Des,SWC_Des_cm3_cm3,Corrected_Mod_cph_for_UTS,SWC_UTS_cm3_cm3,Rhov_g_cm3,BaroPress_mb,SWC_5,WeightedTDR_SWC,WeightedTDR_SD,WeightedTDR_SE,sT_5,BaroPress,airRH,airT,date,CRNS
22,22,2023-07-01 12:00:00,11560.0,0.009300816647554,107.5174404457249,2535.9674618559948,0.0647824499721772,2457.819545376004,0.068756103515625,5.888079298746742e-06,796.9,0.038,0.038,0.0042426406871192,0.0029999999999999,13.9,796.9,97.7,3.2,2023-07-01,0.068756103515625
23,23,2023-07-01 12:30:00,11738.0,0.009230026489291,108.34205093129812,2591.5461971042087,0.0546585702861791,2510.8657393255726,0.060638427734375,5.950467713409241e-06,797.2,0.038,0.038,0.0042426406871192,0.0029999999999999,13.7,797.2,99.4,3.1,2023-07-01,0.060638427734375
24,24,2023-07-01 13:00:00,11906.0,0.00916467483921,109.1146186356347,2630.364346774268,0.0480919953372611,2546.8024784810245,0.055572509765625,6.076018923750089e-06,797.2,0.037,0.037,0.0056568542494923,0.004,13.6,797.2,97.5,3.7,2023-07-01,0.055572509765625
25,25,2023-07-01 13:30:00,11694.0,0.0092473746962053,108.1387996974259,2597.0079163642527,0.0537107655264858,2505.218150456441,0.061492919921875,6.785079692419504e-06,797.4,0.037,0.037,0.0056568542494923,0.004,13.5,797.4,90.5,6.5,2023-07-01,0.061492919921875
26,26,2023-07-01 14:00:00,11812.0,0.0092010688582414,108.6830253535482,2628.340003129145,0.0484249041202193,2532.400761987192,0.057525634765625,7.015685038515476e-06,797.5,0.037,0.037,0.0056568542494923,0.004,13.4,797.5,84.9,8.0,2023-07-01,0.057525634765625
27,27,2023-07-01 14:30:00,12006.0,0.0091264279698898,109.57189420649804,2681.121491156371,0.0400654243144148,2577.866428031977,0.051422119140625,7.4174936986928225e-06,797.7,0.037,0.037,0.0056568542494923,0.004,13.5,797.7,77.5,10.3,2023-07-01,0.051422119140625
28,28,2023-07-01 15:00:00,11686.0,0.0092505394378094,108.10180387024076,2598.395028170526,0.0534713281529358,2502.496046190912,0.061859130859375,7.096542975161509e-06,797.6,0.037,0.037,0.0056568542494923,0.004,13.8,797.6,63.4,12.8,2023-07-01,0.061859130859375
29,29,2023-07-01 15:30:00,11886.0,0.0091723820770024,109.02293336725076,2644.475871791857,0.0457993105589055,2548.2657853860283,0.055328369140625,6.991689316680593e-06,797.5,0.038,0.038,0.0042426406871192,0.0029999999999999,14.1,797.5,56.6,14.4,2023-07-01,0.055328369140625
30,30,2023-07-01 16:00:00,11602.0,0.0092839666013987,107.71258050942797,2583.628631013476,0.0560469502329223,2481.7740933425875,0.064971923828125,7.600188700144951e-06,797.2,0.038,0.038,0.0042426406871192,0.0029999999999999,14.6,797.2,56.5,15.8,2023-07-01,0.064971923828125
31,31,2023-07-01 16:30:00,11574.0,0.0092951897755526,107.58252646224663,2579.757111533878,0.056732125506991,2473.923844242288,0.066192626953125,7.92213278826654e-06,797.1,0.038,0.038,0.0042426406871192,0.0029999999999999,15.2,797.1,51.0,18.2,2023-07-01,0.066192626953125
32,32,2023-07-01 17:00:00,11714.0,0.0092394770308341,108.23123393919153,2613.7350756578794,0.0508572845704178,2497.7052277010703,0.062591552734375,8.602700047462151e-06,796.9,0.038,0.038,0.0042426406871192,0.0029999999999999,16.2,796.9,52.2,19.2,2023-07-01,0.062591552734375
33,33,2023-07-01 17:30:00,11752.0,0.0092245270475613,108.4066418629412,2601.5827190267446,0.0529230266135321,2505.807737403362,0.061370849609375,7.07800021657405e-06,796.9,0.039,0.039,0.0028284271247461,0.002,17.7,796.9,40.5,20.2,2023-07-01,0.061370849609375
34,34,2023-07-01 18:00:00,11758.0,0.0092221731512832,108.43431191278891,2612.79112153213,0.0510163673294272,2521.9200345962104,0.059051513671875,6.672685426721585e-06,796.8,0.039,0.039,0.0028284271247461,0.002,19.4,796.8,35.4,21.5,2023-07-01,0.059051513671875
35,35,2023-07-01 18:30:00,11788.0,0.0092104306400678,108.57255638511973,2595.0792712151338,0.0540445369529339,2519.7740636782446,0.059356689453125,5.53438858036773e-06,796.6,0.04,0.04,0.001414213562373,0.001,21.2,796.6,27.4,22.7,2023-07-01,0.059356689453125
36,36,2023-07-01 19:00:00,11802.0,0.0092049661301593,108.6370102681402,2589.713806300472,0.0549783639517493,2513.300389140031,0.060272216796875,5.630299055629808e-06,796.1,0.04,0.04,0.001414213562373,0.001,22.8,796.1,27.4,23.0,2023-07-01,0.060272216796875
37,37,2023-07-01 19:30:00,11760.0,0.0092213889195414,108.44353369380768,2586.110544034116,0.0556098867046431,2500.593140500706,0.062164306640625,6.333119911989995e-06,795.9,0.041,0.041,0.0,0.0,24.3,795.9,28.3,24.5,2023-07-01,0.062164306640625
38,38,2023-07-01 20:00:00,12160.0,0.0090684531263751,110.27239001672176,2680.6761397494543,0.0401332716922136,2584.211549088387,0.050567626953125,6.912674425468203e-06,795.7,0.042,0.042,0.001414213562373,0.001,25.5,795.7,30.2,24.9,2023-07-01,0.050567626953125
39,39,2023-07-01 20:30:00,12062.0,0.0091052177832521,109.82713690158732,2659.3320911501382,0.0434373310976422,2555.6869975784984,0.054351806640625,7.510127752258274e-06,795.3,0.042,0.042,0.001414213562373,0.001,26.6,795.3,31.9,25.4,2023-07-01,0.054351806640625
40,40,2023-07-01 21:00:00,11848.0,0.0091870795571828,108.84851859350222,2616.0779054855248,0.0504634431875359,2522.2422161760337,0.058990478515625,6.8894967304539415e-06,795.3,0.042,0.042,0.001414213562373,0.001,27.5,795.3,29.1,25.5,2023-07-01,0.058990478515625
41,41,2023-07-01 21:30:00,12004.0,0.0091271882204614,109.5627673984187,2644.306792208088,0.0458264943860159,2556.4264879022794,0.054229736328125,6.365968473576436e-06,795.1,0.043,0.043,0.0028284271247461,0.0019999999999999,28.1,795.1,27.5,25.1,2023-07-01,0.054229736328125
42,42,2023-07-01 22:00:00,12332.0,0.0090049901471954,111.04953849521392,2720.754212500892,0.0341986918495505,2620.361599944857,0.046112060546875,7.094908026359837e-06,794.8,0.043,0.043,0.0028284271247461,0.0019999999999999,28.5,794.8,29.8,25.6,2023-07-01,0.046112060546875
43,43,2023-07-01 22:30:00,12204.0,0.0090520907765594,110.4717158371318,2674.488314967357,0.0410805322665783,2587.320906272009,0.050201416015625,6.238929497392494e-06,794.5,0.043,0.043,0.0028284271247461,0.0019999999999999,28.6,794.5,26.8,25.2,2023-07-01,0.050201416015625
44,44,2023-07-01 23:00:00,11818.0,0.0091987328698337,108.71062505569546,2615.555209510739,0.0505511887868887,2510.205030830499,0.060760498046875,7.77199157382692e-06,794.5,0.043,0.043,0.0028284271247461,0.0019999999999999,28.4,794.5,32.1,25.9,2023-07-01,0.060760498046875
45,45,2023-07-01 23:30:00,11954.0,0.0091462564487847,109.33434958877288,2621.625592077922,0.0495364461038939,2535.2768280752057,0.057159423828125,6.307205459884607e-06,794.3,0.043,0.043,0.0028284271247461,0.0019999999999999,28.0,794.3,27.4,25.0,2023-07-01,0.057159423828125
46,46,2023-07-02 00:00:00,12124.0,0.0090819067030688,110.10903686800644,2645.514514916471,0.045632473009846,2552.494914107316,0.054779052734375,6.748633231937256e-06,794.2,0.043,0.043,0.0028284271247461,0.0019999999999999,27.5,794.2,30.5,24.3,2023-07-02,0.054779052734375
47,47,2023-07-02 00:30:00,12060.0,0.0091059727451358,109.81803130633875,2629.896887029225,0.0481687798963522,2534.712223609721,0.057220458984375,6.954158092561614e-06,794.1,0.043,0.043,0.0028284271247461,0.0019999999999999,26.6,794.1,30.9,24.6,2023-07-02,0.057220458984375
48,48,2023-07-02 01:00:00,11976.0,0.0091378517169702,109.43491216243562,2607.043983611224,0.0519899055846986,2515.1656984567376,0.060028076171875,6.7647619642994775e-06,794.0,0.042,0.042,0.001414213562373,0.001,25.3,794.0,33.3,22.8,2023-07-02,0.060028076171875
49,49,2023-07-02 01:30:00,12170.0,0.0090647266198991,110.3177229641729,2650.650535223154,0.0448112632659105,2557.831489330871,0.054046630859375,6.720033072534871e-06,794.1,0.042,0.042,0.001414213562373,0.001,24.1,794.1,36.7,21.0,2023-07-02,0.054046630859375
50,50,2023-07-02 02:00:00,12566.0,0.008920752129614,112.0981712607302,2738.333767315857,0.0317004361545449,2645.550238425645,0.043121337890625,6.49473018130774e-06,794.2,0.042,0.042,0.001414213562373,0.001,23.0,794.2,37.6,20.0,2023-07-02,0.043121337890625
51,51,2023-07-02 02:30:00,12068.0,0.0091029540237716,109.85444915887568,2644.3685281216576,0.0458165679771243,2544.52858251231,0.055877685546875,7.266131315487541e-06,794.4,0.041,0.041,0.0,0.0,22.1,794.4,46.5,18.3,2023-07-02,0.055877685546875
52,52,2023-07-02 03:00:00,12062.0,0.0091052177832521,109.82713690158732,2645.7762314120314,0.0455904742400177,2541.7720012998084,0.056243896484375,7.577407652427278e-06,794.7,0.041,0.041,0.0,0.0,21.3,794.7,54.0,16.5,2023-07-02,0.056243896484375
53,53,2023-07-02 03:30:00,12298.0,0.0090174295008282,110.89634800118532,2697.6628242308702,0.0375762002471315,2591.9105534016567,0.049591064453125,7.555721331339827e-06,795.1,0.041,0.041,0.0,0.0,20.6,795.1,57.2,15.5,2023-07-02,0.049591064453125
54,54,2023-07-02 04:00:00,11934.0,0.0091539172730181,109.24284873619877,2619.873912163725,0.0498282988988883,2522.770265784214,0.058929443359375,7.127940653508769e-06,795.5,0.041,0.041,0.0,0.0,19.9,795.5,59.5,13.9,2023-07-02,0.058929443359375
55,55,2023-07-02 04:30:00,12038.0,0.0091142897394545,109.717819883554,2647.1753971004646,0.0453662223351873,2548.5847700447607,0.055328369140625,7.163788995142324e-06,795.7,0.04,0.04,0.001414213562373,0.001,19.4,795.7,64.8,12.6,2023-07-02,0.055328369140625
56,56,2023-07-02 05:00:00,11896.0,0.0091685260285379,109.06878563548784,2624.0119781234216,0.0491400920546668,2525.7106463352025,0.058502197265625,7.207456783525663e-06,795.7,0.04,0.04,0.001414213562373,0.001,18.9,795.7,68.1,11.9,2023-07-02,0.058502197265625
57,57,2023-07-02 05:30:00,11810.0,0.0092018479166111,108.67382389517726,2604.42969867081,0.052435606772365,2507.4514738751463,0.061126708984375,7.162224555421152e-06,795.7,0.04,0.04,0.001414213562373,0.001,18.4,795.7,71.6,11.0,2023-07-02,0.061126708984375
58,58,2023-07-02 06:00:00,11984.0,0.0091348011905233,109.47145746723209,2651.2034659995875,0.0447232280444176,2551.636560155191,0.054901123046875,7.22607450646849e-06,795.7,0.04,0.04,0.001414213562373,0.001,18.0,795.7,75.5,10.3,2023-07-02,0.054901123046875
59,59,2023-07-02 06:30:00,12092.0,0.0090939158411454,109.9636303511302,2658.728598067777,0.043532268471995,2560.017198818844,0.053741455078125,7.140533570726222e-06,795.7,0.04,0.04,0.001414213562373,0.001,17.6,795.7,77.5,9.7,2023-07-02,0.053741455078125
60,60,2023-07-02 07:00:00,12088.0,0.0090954203354631,109.94544101507802,2651.837284110439,0.0446224033335854,2555.324867839751,0.054412841796875,6.994284720778596e-06,795.5,0.04,0.04,0.001414213562373,0.001,17.3,795.5,80.4,8.8,2023-07-02,0.054412841796875
61,61,2023-07-02 07:30:00,12328.0,0.0090064509291252,111.03152705425607,2699.31055192994,0.0373314806597618,2602.143371471824,0.048309326171875,6.915038773163673e-06,795.3,0.039,0.039,0.0028284271247461,0.002,17.0,795.3,80.0,8.7,2023-07-02,0.048309326171875
62,62,2023-07-02 08:00:00,11652.0,0.0092640259310083,107.94443014810908,2541.9212605721955,0.0636543688438662,2452.435749479376,0.069610595703125,6.757115225804701e-06,795.3,0.039,0.039,0.0028284271247461,0.002,16.7,795.3,82.3,7.9,2023-07-02,0.069610595703125
63,63,2023-07-02 08:30:00,12206.0,0.0090513491362504,110.48076755707302,2660.161018512293,0.0433070679751236,2567.1071169363004,0.052825927734375,6.712693787441146e-06,795.2,0.039,0.039,0.0028284271247461,0.002,16.5,795.2,83.9,7.5,2023-07-02,0.052825927734375
64,64,2023-07-02 09:00:00,11934.0,0.0091539172730181,109.24284873619877,2599.624008813013,0.0532596159937593,2508.0149526855644,0.061065673828125,6.7641702077716805e-06,795.1,0.039,0.039,0.0028284271247461,0.002,16.2,795.1,87.9,6.9,2023-07-02,0.061065673828125
65,65,2023-07-02 09:30:00,12048.0,0.0091105064634875,109.76338187209797,2621.641428460736,0.0495338111022689,2530.9439245085023,0.057769775390625,6.636193675642225e-06,795.3,0.039,0.039,0.0028284271247461,0.002,16.0,795.3,86.8,6.8,2023-07-02,0.057769775390625
66,66,2023-07-02 10:00:00,11898.0,0.0091677554022682,109.07795377618706,2589.2979122870506,0.0550510741120412,2501.3131482060107,0.062042236328125,6.513968409556479e-06,795.4,0.038,0.038,0.0042426406871192,0.0029999999999999,15.7,795.4,84.1,7.0,2023-07-02,0.062042236328125
67,67,2023-07-02 10:30:00,11912.0,0.0091623664537557,109.14210919713804,2598.962466695085,0.053373527475077,2509.9114382862736,0.060760498046875,6.570323930662937e-06,795.7,0.039,0.039,0.0028284271247461,0.002,15.6,795.7,86.5,6.7,2023-07-02,0.060760498046875
68,68,2023-07-02 11:00:00,12190.0,0.0090572873682398,110.4083330188442,2655.7178819751884,0.0440071625987014,2566.031743315031,0.052947998046875,6.472462485935208e-06,795.7,0.038,0.038,0.0042426406871192,0.0029999999999999,15.4,795.7,89.2,6.0,2023-07-02,0.052947998046875
69,69,2023-07-02 11:30:00,12050.0,0.0091097503734855,109.77249200050076,2625.868968922744,0.0488326572830865,2538.4692274560016,0.056732177734375,6.37594386947773e-06,795.8,0.039,0.039,0.0028284271247461,0.002,15.2,795.8,85.6,6.4,2023-07-02,0.056732177734375
70,70,2023-07-02 12:00:00,12014.0,0.0091233888662525,109.60839383915814,2628.999270912157,0.0483163738167437,2542.483942244985,0.056121826171875,6.301458543899719e-06,795.9,0.039,0.039,0.0028284271247461,0.002,15.0,795.9,84.6,6.4,2023-07-02,0.056121826171875
71,71,2023-07-02 12:30:00,11878.0,0.0091754704212236,108.98623766329398,2615.8575190523097,0.0505004311781283,2529.981937952995,0.057891845703125,6.285770325154555e-06,796.0,0.038,0.038,0.0042426406871192,0.0029999999999999,14.8,796.0,85.5,6.2,2023-07-02,0.057891845703125
72,72,2023-07-02 13:00:00,12276.0,0.009025506017898,110.79711187571633,2705.760003593677,0.0363791559223259,2616.7215840159743,0.046539306640625,6.3012421034061776e-06,796.1,0.038,0.038,0.0042426406871192,0.0029999999999999,14.7,796.1,83.5,6.6,2023-07-02,0.046539306640625
73,73,2023-07-02 13:30:00,12380.0,0.0089875160230701,111.265448365609,2739.279415123934,0.031567786735369,2642.8612057152777,0.043426513671875,6.756020303280987e-06,796.3,0.038,0.038,0.0042426406871192,0.0029999999999999,14.6,796.3,75.7,9.2,2023-07-02,0.043426513671875
74,74,2023-07-02 14:00:00,11938.0,0.0091523835681782,109.26115503691145,2647.56020136067,0.0453046297235332,2554.75830054906,0.054473876953125,6.726873999642808e-06,796.5,0.038,0.038,0.0042426406871192,0.0029999999999999,14.6,796.5,68.1,10.8,2023-07-02,0.054473876953125
75,75,2023-07-02 14:30:00,11690.0,0.0092489566609242,108.12030336620408,2601.919729582758,0.0528652165815744,2499.80549440217,0.062286376953125,7.564605964066439e-06,796.4,0.038,0.038,0.0042426406871192,0.0029999999999999,14.8,796.4,76.1,10.9,2023-07-02,0.062286376953125
76,76,2023-07-02 15:00:00,11914.0,0.0091615973794727,109.1512711790385,2672.950512514022,0.0413172773957191,2562.6393679108405,0.053436279296875,7.97146488777454e-06,796.8,0.038,0.038,0.0042426406871192,0.0029999999999999,15.1,796.8,68.2,13.5,2023-07-02,0.053436279296875
77,77,2023-07-02 15:30:00,11812.0,0.0092010688582414,108.6830253535482,2642.79418510693,0.0460699904210798,2533.0069002221617,0.057464599609375,8.026420567816596e-06,796.9,0.038,0.038,0.0042426406871192,0.0029999999999999,15.6,796.9,67.0,13.9,2023-07-02,0.057464599609375
78,78,2023-07-02 16:00:00,12008.0,0.0091256679092623,109.5810202544218,2672.6311932025,0.04136650353779,2567.3049903199144,0.052825927734375,7.597403681762552e-06,796.5,0.039,0.039,0.0028284271247461,0.002,16.1,796.5,46.1,19.2,2023-07-02,0.052825927734375
79,79,2023-07-02 16:30:00,12020.0,0.009121111529894,109.63576058932595,2658.819552215348,0.0435179547678845,2564.080417065841,0.053253173828125,6.842329971468743e-06,796.2,0.039,0.039,0.0028284271247461,0.002,16.8,796.2,36.3,21.5,2023-07-02,0.053253173828125
80,80,2023-07-02 17:00:00,12004.0,0.0091271882204614,109.5627673984187,2661.578731053592,0.0430846487141504,2549.5490207882444,0.055206298828125,8.13722053295403e-06,796.0,0.039,0.039,0.0028284271247461,0.002,17.8,796.0,39.6,23.0,2023-07-02,0.055206298828125
81,81,2023-07-02 17:30:00,11918.0,0.0091600598117218,109.16959283610066,2637.5472315490915,0.0469189234276142,2527.4797608026606,0.058258056640625,8.064501749588584e-06,795.8,0.039,0.039,0.0028284271247461,0.002,19.3,795.8,38.8,23.2,2023-07-02,0.058258056640625
82,82,2023-07-02 18:00:00,12174.0,0.0090632373031028,110.33585092797354,2676.7724710105185,0.0407298668204561,2576.4640407751863,0.051605224609375,7.209739757585118e-06,795.4,0.04,0.04,0.001414213562373,0.001,21.3,795.4,32.4,24.4,2023-07-02,0.051605224609375
83,83,2023-07-02 18:30:00,12298.0,0.0090174295008282,110.89634800118532,2705.9327726592924,0.0363537656236641,2605.6904904841963,0.047882080078125,7.124171368692117e-06,795.3,0.041,0.041,0.0,0.0,23.2,795.3,31.3,24.8,2023-07-02,0.047882080078125
84,84,2023-07-02 19:00:00,11936.0,0.0091531503242276,109.2520022699813,2608.57938748381,0.051728973864184,2523.292157055354,0.058868408203125,6.259255994857292e-06,795.0,0.041,0.041,0.0,0.0,24.9,795.0,27.5,24.8,2023-07-02,0.058868408203125
85,85,2023-07-02 19:30:00,12368.0,0.00899187501582,111.21151019566275,2706.744473090056,0.0362345612782594,2612.652605372399,0.047027587890625,6.669244855548128e-06,794.9,0.042,0.042,0.001414213562373,0.001,26.4,794.9,27.7,25.8,2023-07-02,0.047027587890625
86,86,2023-07-02 20:00:00,12102.0,0.0090901578692335,110.00909053346456,2633.0835187129146,0.04764641951813,2556.0326573911025,0.054290771484375,5.582353567079078e-06,794.5,0.042,0.042,0.001414213562373,0.001,27.5,794.5,22.8,26.1,2023-07-02,0.054290771484375
87,87,2023-07-02 20:30:00,12474.0,0.0089535884891708,111.6870628139177,2709.693720893096,0.0358026030754567,2628.665818158124,0.045074462890625,5.7082825323368495e-06,794.2,0.043,0.043,0.0028284271247461,0.0019999999999999,28.4,794.2,22.8,26.5,2023-07-02,0.045074462890625
88,88,2023-07-02 21:00:00,12464.0,0.0089571795487502,111.6422858956229,2700.988351974157,0.0370828891265066,2620.1329193821643,0.046112060546875,5.714682696825559e-06,794.0,0.043,0.043,0.0028284271247461,0.0019999999999999,29.2,794.0,22.2,27.0,2023-07-02,0.046112060546875
89,89,2023-07-02 21:30:00,12502.0,0.0089435564540999,111.81234278915724,2716.1913967454507,0.0348573073854086,2619.718923088996,0.046173095703125,6.819538058792172e-06,793.7,0.043,0.043,0.0028284271247461,0.0019999999999999,29.7,793.7,26.2,27.2,2023-07-02,0.046173095703125
90,90,2023-07-02 22:00:00,12128.0,0.0090804089036518,110.12719918348964,2622.646954888188,0.0493666323222007,2537.530765796215,0.056854248046875,6.211651677968327e-06,793.5,0.044,0.044,0.0042426406871192,0.0029999999999999,30.1,793.5,24.4,26.8,2023-07-02,0.056854248046875
91,91,2023-07-02 22:30:00,12416.0,0.0089744769827217,111.42710621747295,2678.6364633148314,0.0404445705435608,2593.885238775644,0.049346923828125,6.050642093313626e-06,793.3,0.044,0.044,0.0042426406871192,0.0029999999999999,30.2,793.3,23.9,26.7,2023-07-02,0.049346923828125
92,92,2023-07-02 23:00:00,12504.0,0.008942841169862,111.82128598795492,2682.854305358779,0.0398018553679094,2605.362598243732,0.047943115234375,5.507991917167135e-06,793.2,0.043,0.043,0.0028284271247461,0.0019999999999999,30.0,793.2,22.0,26.5,2023-07-02,0.047943115234375
93,93,2023-07-02 23:30:00,12300.0,0.0090166963466743,110.90536506409416,2641.4482244566866,0.0462871241605387,2557.082317688224,0.054168701171875,6.109821322591797e-06,792.9,0.043,0.043,0.0028284271247461,0.0019999999999999,29.7,792.9,24.0,26.8,2023-07-02,0.054168701171875
94,94,2023-07-03 00:00:00,12410.0,0.0089766462153963,111.40017953306898,2651.6662621631995,0.0446495993134522,2575.565519009144,0.051727294921875,5.4717032471904495e-06,792.8,0.043,0.043,0.0028284271247461,0.0019999999999999,29.1,792.8,22.1,26.3,2023-07-03,0.051727294921875
95,95,2023-07-03 00:30:00,12642.0,0.0088938972337812,112.43664882946308,2702.3727088777264,0.0368782257085877,2631.1896596904858,0.044769287109375,5.00991864924551e-06,792.8,0.042,0.042,0.001414213562373,0.001,28.2,792.8,21.4,25.3,2023-07-03,0.044769287109375
96,96,2023-07-03 01:00:00,12586.0,0.0089136614742296,112.18734331465382,2692.4248703448834,0.0383580040873248,2617.5655000776064,0.046417236328125,5.296083840263457e-06,792.7,0.042,0.042,0.001414213562373,0.001,27.0,792.7,23.4,24.7,2023-07-03,0.046417236328125
97,97,2023-07-03 01:30:00,12520.0,0.0089371250675395,111.89280584559492,2685.976685935222,0.0393285989645053,2605.7977012596807,0.047882080078125,5.6980479021539176e-06,792.8,0.042,0.042,0.001414213562373,0.001,25.7,792.8,29.2,22.1,2023-07-03,0.047882080078125
98,98,2023-07-03 02:00:00,12248.0,0.0090358166768497,110.67068265805538,2636.856552311843,0.0470311710302756,2546.2718883776715,0.055633544921875,6.588038709517108e-06,792.9,0.041,0.041,0.0,0.0,24.5,792.9,36.4,20.8,2023-07-03,0.055633544921875
99,99,2023-07-03 02:30:00,12222.0,0.0090454225688209,110.55315463612968,2625.4804330744164,0.0488969098429244,2540.866673722396,0.056365966796875,6.166877962102233e-06,792.9,0.041,0.041,0.0,0.0,23.5,792.9,37.2,19.3,2023-07-03,0.056365966796875
100,100,2023-07-03 03:00:00,12300.0,0.0090166963466743,110.90536506409416,2661.652514102786,0.0430730859291715,2569.651130552546,0.052459716796875,6.6301970129232975e-06,793.3,0.041,0.041,0.0,0.0,22.6,793.3,44.5,17.5,2023-07-03,0.052459716796875
101,101,2023-07-03 03:30:00,12362.0,0.0089940568919429,111.18453129819814,2700.3342611119124,0.0371797314176128,2606.066541715179,0.047821044921875,6.698595294493057e-06,794.0,0.04,0.04,0.001414213562373,0.001,21.9,794.0,50.1,15.7,2023-07-03,0.047821044921875
102,102,2023-07-03 04:00:00,12584.0,0.0089143697790083,112.17842929904128,2751.941879103562,0.029808303072504,2662.858914276399,0.041107177734375,6.195163119577584e-06,794.5,0.04,0.04,0.001414213562373,0.001,21.2,794.5,46.9,15.5,2023-07-03,0.041107177734375
103,103,2023-07-03 04:30:00,12242.0,0.0090380307047369,110.64357188738984,2685.022669317226,0.039472970901004,2596.3392216563066,0.049041748046875,6.325390973938763e-06,794.8,0.04,0.04,0.001414213562373,0.001,20.6,794.8,45.9,16.2,2023-07-03,0.049041748046875
104,104,2023-07-03 05:00:00,11972.0,0.0091393781266888,109.41663493271945,2626.916155315068,0.0486596713683388,2539.0763896152016,0.056610107421875,6.40651196800667e-06,794.8,0.04,0.04,0.001414213562373,0.001,20.2,794.8,48.5,15.5,2023-07-03,0.056610107421875
105,105,2023-07-03 05:30:00,12092.0,0.0090939158411454,109.9636303511302,2655.915256627099,0.0439759648626576,2566.4554777052567,0.052886962890625,6.4550606352539725e-06,794.9,0.039,0.039,0.0028284271247461,0.002,19.8,794.9,52.9,14.2,2023-07-03,0.052886962890625
106,106,2023-07-03 06:00:00,12026.0,0.0091188358980577,109.66312051004202,2642.4714319646923,0.0461220178783504,2551.957442704837,0.054840087890625,6.568232519257877e-06,795.0,0.039,0.039,0.0028284271247461,0.002,19.4,795.0,57.6,13.1,2023-07-03,0.054840087890625
107,107,2023-07-03 06:30:00,12202.0,0.0090528325992016,110.46266337545912,2679.862653138923,0.0402573165124084,2586.860184222014,0.050262451171875,6.657754266776057e-06,795.0,0.039,0.039,0.0028284271247461,0.002,19.0,795.0,64.5,11.5,2023-07-03,0.050262451171875
108,108,2023-07-03 07:00:00,12058.0,0.0091067278948444,109.80892495603445,2643.106848286613,0.0460196134207725,2552.490538152462,0.054779052734375,6.574284183296979e-06,794.8,0.039,0.039,0.0028284271247461,0.002,18.6,794.8,67.4,10.6,2023-07-03,0.054779052734375
109,109,2023-07-03 07:30:00,12214.0,0.0090483843968534,110.51696702316798,2676.633182145263,0.0407512170748388,2585.513305108158,0.050445556640625,6.52638347280204e-06,794.8,0.039,0.039,0.0028284271247461,0.002,18.3,794.8,72.2,9.4,2023-07-03,0.050445556640625
110,110,2023-07-03 08:00:00,12480.0,0.0089514359254929,111.71392035015153,2715.9916471172355,0.0348862375106409,2624.342387178574,0.045623779296875,6.467176408362196e-06,794.8,0.039,0.039,0.0028284271247461,0.002,17.9,794.8,75.3,8.6,2023-07-03,0.045623779296875
111,111,2023-07-03 08:30:00,12300.0,0.0090166963466743,110.90536506409416,2680.157871345441,0.0402122830619742,2588.436756637724,0.050079345703125,6.562026894797925e-06,794.9,0.039,0.039,0.0028284271247461,0.002,17.6,794.9,78.9,8.1,2023-07-03,0.050079345703125
112,112,2023-07-03 09:00:00,12476.0,0.0089528707954108,111.6960160435456,2721.5581748983486,0.0340830848397689,2627.972623715276,0.045196533203125,6.59468727721901e-06,794.9,0.038,0.038,0.0042426406871192,0.0029999999999999,17.3,794.9,83.5,7.3,2023-07-03,0.045196533203125
113,113,2023-07-03 09:30:00,12308.0,0.0090137655172951,110.9414259868693,2699.56482629246,0.0372937675479825,2606.358854725365,0.047821044921875,6.622405457991426e-06,795.1,0.038,0.038,0.0042426406871192,0.0029999999999999,17.0,795.1,85.5,7.0,2023-07-03,0.047821044921875
114,114,2023-07-03 10:00:00,12034.0,0.0091158043700822,109.69958978957033,2638.6925040391134,0.0467330529432996,2550.253004071273,0.055084228515625,6.42198446706426e-06,795.2,0.038,0.038,0.0042426406871192,0.0029999999999999,16.7,795.2,85.1,6.6,2023-07-03,0.055084228515625
115,115,2023-07-03 10:30:00,12224.0,0.0090446825661552,110.56219968868204,2675.3450835674003,0.0409488632839318,2588.5709002407266,0.050018310546875,6.207785619141823e-06,795.1,0.038,0.038,0.0042426406871192,0.0029999999999999,16.5,795.1,82.8,6.5,2023-07-03,0.050018310546875
116,116,2023-07-03 11:00:00,12256.0,0.009032867169124,110.70682002478438,2674.326215908652,0.0411054623586103,2587.974118217973,0.050140380859375,6.179014345394061e-06,795.1,0.038,0.038,0.0042426406871192,0.0029999999999999,16.2,795.1,83.5,6.3,2023-07-03,0.050140380859375
117,117,2023-07-03 11:30:00,12290.0,0.0090203639068612,110.86027241532469,2686.787009436828,0.039206128979695,2601.013887064813,0.048492431640625,6.10681535741346e-06,795.4,0.037,0.037,0.0056568542494923,0.004,16.0,795.4,86.4,5.6,2023-07-03,0.048492431640625
118,118,2023-07-03 12:00:00,11848.0,0.0091870795571828,108.84851859350222,2598.0082981385654,0.0535380321351801,2514.614297856005,0.060089111328125,6.141432266103972e-06,795.4,0.037,0.037,0.0056568542494923,0.004,15.8,795.4,89.8,5.1,2023-07-03,0.060089111328125
119,119,2023-07-03 12:30:00,12222.0,0.0090454225688209,110.55315463612968,2680.766589750154,0.0401194884629588,2594.9256489163454,0.049224853515625,6.125983043644333e-06,795.7,0.037,0.037,0.0056568542494923,0.004,15.6,795.7,88.4,5.3,2023-07-03,0.049224853515625
